30347	435	2
9374	4317	1
6236	14396	1
2563	229	1
5162	27781	2
29380	28959	1
4317	17986	2
17986	4317	3
3240	20244	1
14092	25683	1
8101	8880	1
24666	2527	2
4440	18137	1
8685	4317	1
4270	22934	2
5715	25786	1
8442	15787	1
18206	20469	1
2039	13841	1
18943	14396	2
12311	25786	10
11012	11799	1
2397	14440	1
20188	14087	2
26970	4701	1
15255	14501	2
23164	25786	1
10876	12252	1
30297	10055	1
427	3505	2
16973	9304	1
8906	3723	1
13270	14396	1
1684	4501	1
26866	13995	1
30194	17293	1
12044	20469	1
108	10055	3
10620	21551	1
6386	28943	2
10199	1580	1
23377	13841	1
19197	1802	1
4902	13089	1
16810	11123	2
21101	3505	1
5324	19282	1
15729	2231	1
14103	14205	1
11717	226	1
5846	15870	1
29158	23842	1
25837	13212	2
26059	229	1
23686	3505	1
14227	23160	2
13834	14087	1
19284	25402	1
28969	23835	1
28071	4874	1
2045	17542	1
25731	14909	1
5625	19280	1
25429	17542	1
28717	24288	1
13443	3723	1
2037	7978	1
7640	9504	1
6990	20469	1
22889	14396	1
14974	15787	1
29831	17091	2
13827	8383	1
19190	17542	1
12168	28570	1
2196	18218	1
13459	8412	1
21588	11177	1
27882	4317	1
2470	3505	1
19339	226	2
22013	5428	1
29276	15870	1
466	24947	1
5005	11123	2
15806	5642	1
24725	15787	1
12230	14087	1
17369	16263	1
14469	25786	1
12393	5067	1
4431	20469	13
14480	1949	2
15521	28014	1
8944	11020	1
26738	8412	1
2052	10055	1
22107	4007	1
22436	8487	1
14889	960	1
5549	16484	2
17978	7534	1
19356	226	1
25371	10055	2
26382	14396	2
14708	10055	1
20086	14396	1
27857	450	1
29913	8399	1
24273	4317	1
12194	15870	2
13225	11572	1
13570	21698	1
12745	27996	1
28739	3789	1
4495	6724	1
25416	24288	1
8308	17307	1
23873	8019	1
25383	8412	1
1998	9692	1
17823	22503	1
8673	30404	1
8771	23390	1
19197	957	1
30469	1580	1
18151	229	1
24813	5231	1
28645	28959	1
21267	14909	1
14702	16263	2
13520	188	2
29094	4007	1
15192	10127	1
10012	19899	1
19161	8138	1
8101	17448	1
6009	17001	5
614	7978	1
3510	28959	1
15330	25674	1
4050	24958	5
14101	1949	1
16304	14687	1
28796	28643	1
28364	25893	2
21127	11642	1
106	20710	1
1283	3505	1
23592	13841	1
11829	6877	2
12540	30421	1
13603	2458	1
9739	23133	1
4689	28290	1
26994	12895	1
25806	17986	1
15784	17293	1
10874	19183	1
24063	20469	1
3137	14396	1
15688	6352	1
6216	27364	1
27589	24382	1
22647	24288	4
1842	24436	1
21800	4317	1
14228	1483	1
1886	27380	1
8316	20113	1
19847	229	1
16727	4701	1
22536	20469	11
5783	20469	3
13528	10948	1
9265	4306	1
26032	10055	2
28896	15870	1
26846	229	1
19086	8383	1
7523	30404	1
4346	21321	1
19356	8412	1
18764	22970	1
6142	23179	2
27131	25786	2
9124	25362	1
6268	450	4
15175	6082	1
21149	2231	2
5795	29611	1
16606	20509	1
12533	28656	1
7443	2590	1
16534	12818	1
27391	20371	1
13048	15787	1
26358	15787	1
2530	3723	7
23372	16579	1
29601	8383	1
13852	17986	1
29762	4891	1
15031	20469	1
20275	15870	1
20865	20529	1
6244	4378	1
16642	15870	1
14721	3520	1
2057	16982	1
24943	19773	2
21349	4317	1
5802	28630	1
23786	25893	1
29406	28169	1
24603	6978	1
19641	8383	3
6974	5454	1
21217	16103	1
27097	10497	2
1796	29108	1
30441	15870	1
27526	27916	1
14620	229	1
3091	20469	2
18358	27916	1
10599	13224	1
4700	8164	1
12930	10055	1
17813	21551	1
1617	11712	1
22272	22271	1
2529	2916	1
13678	24880	1
22358	12015	2
5490	3505	1
21245	10055	1
29857	27916	1
14603	20469	11
16915	13003	1
15035	29761	1
27949	17649	1
28973	26565	1
1949	28169	1
12860	2297	2
14573	16263	1
30691	7019	1
10391	22703	2
6430	12015	1
21711	20469	1
2315	3973	1
28388	13516	1
25371	1081	1
27756	11268	1
2620	7019	1
6165	28823	1
25479	14118	1
11605	29517	1
17963	2983	1
207	2297	1
27701	17542	1
22686	23907	2
6830	4388	1
25820	16982	1
8679	22806	1
24317	21030	2
7024	26833	1
27554	20469	1
28274	30025	1
4170	15870	1
15549	10055	2
6471	21321	1
184	19484	1
21573	10127	1
24491	7560	1
19979	14420	1
13399	25362	1
5482	1361	1
27876	3505	1
30612	538	1
24511	10055	1
7997	5871	1
13764	8383	2
2872	20710	1
17069	3723	1
5250	14909	1
14995	1184	1
13196	1898	1
5649	24104	1
25959	3723	2
3531	25683	5
20492	25786	3
13646	4688	1
13235	1580	1
14624	16263	2
8119	15787	1
15401	229	1
12457	8487	1
1863	1580	1
18994	20469	1
4417	2916	1
26668	3505	1
22163	2431	1
28085	450	1
28557	8383	1
25284	24287	1
24703	10055	1
5972	5871	2
7011	14396	2
10369	17649	2
2865	16858	1
17878	21698	1
15814	1017	1
11434	11123	1
897	11228	1
9127	8383	2
11525	30302	1
9297	4317	1
10669	3723	1
339	1802	2
29931	12676	1
26331	4578	1
2979	17986	1
13558	8855	1
7608	26113	1
24236	15076	3
28385	2297	1
25848	10055	1
27372	4496	1
25302	8383	1
25231	27781	4
13415	1580	1
11170	28574	1
11425	2912	1
2465	20469	1
17673	8383	1
786	10055	9
29072	23791	1
3869	14396	1
5990	2231	2
28686	29204	1
24555	229	1
2013	4496	1
20070	14396	1
15258	5642	1
23972	15870	1
13551	30158	2
12941	16158	1
5869	4762	2
19823	14396	1
22628	29204	1
30541	16263	7
16114	16982	1
21959	7978	1
29094	21321	1
5188	8383	3
15275	20600	1
23094	14396	9
16020	7426	1
20015	999	1
21510	15787	1
7935	15787	1
5923	29796	1
23160	7978	1
17362	17986	2
18430	18137	1
23425	13841	1
24335	28943	1
23854	16163	1
30301	25674	2
27503	3723	1
4925	24796	2
17188	2654	1
6947	13425	1
11203	3723	1
1558	7640	1
10523	17793	1
3245	28943	1
28797	6082	1
28208	24288	1
20449	7978	1
17985	6877	1
5533	27168	1
25934	8383	1
3008	7821	2
14387	16481	2
21567	22703	1
7762	7675	2
15630	28943	1
16217	24288	2
29365	28943	1
4500	25786	1
13780	14396	1
21788	24288	3
832	1617	1
125	8383	1
30741	1617	2
25810	226	1
22512	27916	1
10648	3505	1
16380	11020	1
26458	6061	1
13049	29761	1
3878	25526	1
12564	18038	1
9597	19047	1
16626	15870	1
2688	3505	2
18909	17689	1
10382	12411	1
1949	10055	1
868	23160	1
11542	17959	1
16167	20469	4
10424	23160	3
27744	20113	1
21626	10452	1
20466	9083	1
12598	26851	1
4374	23773	1
11339	20469	1
25683	14396	1
14879	8383	1
29768	4317	2
7912	10446	1
17144	8383	1
23445	5739	3
6319	25402	1
1905	23154	1
21107	3692	1
13225	6877	1
6372	1746	2
28594	26306	1
25809	8307	2
30616	11177	2
28391	11020	1
4451	7978	1
15543	22703	1
2348	19183	1
1140	15076	1
22580	3723	1
16943	28823	1
6858	7391	1
27047	14485	1
6009	28592	1
4127	8487	1
16704	7179	1
25354	14396	1
28230	27380	1
24371	20469	11
24597	28014	1
3034	17469	1
23941	17959	1
26404	2578	1
8714	7391	1
1830	12077	1
4013	3520	1
15161	1408	1
9731	19773	1
28772	454	1
29193	14532	1
21705	2297	1
23499	20469	1
1807	22806	1
9837	28943	1
22767	14396	1
22126	14396	1
18013	13995	1
5328	14087	1
14773	5642	1
7059	12676	1
9914	15870	1
21866	11020	1
17475	7019	1
20612	4317	1
27148	20113	1
6282	4317	1
9392	28943	1
28253	28129	2
26821	25786	1
20893	17146	1
15491	20469	1
22536	2590	1
16136	17542	1
1349	11268	1
4702	9083	1
11404	7978	1
23685	4388	1
19478	28290	1
7396	14871	1
7691	28208	1
22279	5871	2
6490	14396	1
1869	14396	1
27655	16163	1
11738	9804	1
25045	4007	1
13934	4317	1
5059	25786	1
25726	22367	1
24215	2297	1
22438	24796	1
8114	9207	1
17899	15870	2
6504	20028	1
3474	5642	1
4117	15732	1
514	19047	1
5465	18809	1
4088	12676	1
14278	30158	1
8818	13210	2
26969	25556	1
5608	5646	1
27753	8383	3
6445	28823	1
21775	14118	1
15055	20469	1
27317	10055	2
20665	16226	1
19719	8213	1
4317	17959	2
26147	15787	1
29978	8862	1
21070	8241	1
2838	2297	2
11018	24288	7
25949	26120	1
30281	15787	2
9216	11020	1
1896	15787	1
9934	17986	1
340	24370	1
1041	12252	1
370	10932	1
22261	20469	1
22942	11572	1
529	17542	1
12036	4317	1
4209	15870	1
1843	3835	1
724	10783	1
10184	15870	1
27841	15550	1
18344	25683	1
7520	1580	1
11842	15870	1
23857	19282	1
10437	15787	1
11063	19598	2
7738	10055	1
3041	10452	1
27435	10866	1
11287	23630	1
30025	4317	1
20697	17287	1
2434	3505	1
12150	10055	1
20846	330	1
549	7722	1
5714	28943	4
26224	14909	3
17842	17669	1
10446	10244	2
19913	1746	3
12065	22703	3
1905	8327	1
21052	20469	2
29072	20469	4
940	25786	1
13446	1617	2
22536	29317	1
10417	13141	1
4835	19474	1
2268	24382	2
20171	14087	1
5388	23714	1
30395	4317	1
24105	2297	1
16420	17287	1
8964	6093	1
810	3723	1
16432	14396	1
11878	3723	2
27561	13248	2
23176	19184	1
17437	29843	1
15503	28943	1
18683	1746	2
6144	18737	1
12616	15870	1
30174	11020	1
18349	3723	1
25808	7179	1
4306	29796	1
30040	3723	1
16084	15787	3
15047	17542	1
11577	7675	2
12340	10055	1
16409	229	1
10052	21627	1
24260	10055	1
21079	25786	1
7709	2297	1
13096	7560	1
28263	229	1
24506	7369	2
23791	3520	1
5785	3692	1
30013	2654	1
18104	226	1
12838	3505	1
4494	19115	1
21600	4701	1
19197	21066	1
17351	13995	1
810	10110	1
25700	28854	1
11964	28823	1
2233	29761	1
5271	1617	1
6270	14198	1
27512	1580	1
25298	1949	1
27841	22703	2
16889	15870	1
5036	13740	1
25291	7019	1
26319	28943	1
11981	14396	1
15596	17293	1
4575	15300	2
20891	18909	1
29449	17542	2
23627	3723	1
2226	3505	1
23637	17287	1
19963	4007	1
18313	27928	1
9303	12015	1
15187	24288	1
9394	2689	1
26718	3380	1
29806	4045	1
13952	8383	1
8091	10055	6
15559	14396	1
24189	5642	1
23992	9188	1
8008	13995	1
13451	30237	1
13154	19120	1
20944	10866	1
26202	14694	1
5424	8418	1
17444	1562	1
8264	10055	1
22964	13841	1
14926	9855	6
9670	28425	1
5073	4317	1
27358	23842	2
10478	13995	1
12041	21933	1
17388	9568	1
24450	19960	2
3873	28129	1
6750	8383	1
8535	229	1
29461	6601	1
7407	16831	1
19018	15870	1
3588	1807	1
7750	20469	9
10635	3505	1
4256	17937	1
10105	16263	1
13638	17542	2
26624	23451	2
810	13880	1
7209	9692	1
24947	18863	1
12992	3723	1
22903	229	1
13446	12034	1
22002	17959	1
8408	27841	1
24498	15658	1
17505	14894	1
19186	17190	1
16871	14396	5
25281	22703	1
30253	1483	1
1739	229	1
9977	17959	1
19513	17143	1
25821	11712	1
23803	3520	1
22425	4007	1
1720	24446	1
21987	8383	1
14048	7560	1
15707	25786	1
867	15787	2
5490	10055	5
21853	14396	1
7978	27514	1
5876	25362	1
24748	23271	1
2711	8693	1
25721	21551	1
13597	20469	1
27583	8383	2
5955	28129	2
12210	1974	1
19594	20469	1
8275	27830	1
23374	20469	3
22390	15870	1
8422	11054	1
29270	2297	1
214	5642	1
20718	10055	3
10529	14396	1
17020	27996	2
25638	17986	1
32	2297	1
6293	20728	1
23394	23842	1
12606	16263	1
4104	1617	1
24453	14396	5
15828	22703	1
4675	27286	1
26379	4007	1
17146	11924	1
29291	26994	1
22734	2983	1
14245	8693	2
23492	30025	1
2856	429	1
21702	1746	2
4958	10055	1
13877	23451	1
16289	9868	2
6522	4317	2
4693	16217	1
4047	17649	1
12805	10825	1
7411	25683	1
26799	4317	1
8365	8383	1
1958	5642	1
23454	416	1
29072	2831	1
12555	7978	3
4057	3723	2
20247	10055	22
3040	1949	2
24157	6518	1
9874	27523	2
1631	20728	1
13377	7978	1
5557	20469	1
30745	17669	1
18284	20469	3
13579	10055	2
13456	10055	1
23980	15942	1
20966	12015	1
22669	8383	1
17961	16717	1
12761	10948	1
7822	28077	1
10016	11020	1
10743	26218	2
3588	1361	1
6083	8391	1
14010	20469	1
1941	15787	1
10550	7978	2
1993	28943	2
14333	17974	1
26127	26838	1
28671	3524	1
9439	14396	1
28320	6518	1
24255	14909	1
3213	7437	1
22536	9568	5
1832	15870	1
24491	9304	1
17712	28290	1
28124	16982	1
7247	20469	1
11951	21551	1
3399	13995	1
28706	2527	1
17982	25674	1
10054	3380	1
17343	20469	2
24386	1580	1
11239	5636	1
17862	16217	1
9902	15942	1
15321	21698	1
2899	22970	2
16445	29761	1
6837	19364	1
27633	3523	2
2948	15787	2
14742	28989	1
30327	10055	1
27018	30021	1
2768	10055	8
225	4007	1
284	21551	1
15326	12818	1
13144	10055	1
11080	4838	1
784	8570	1
16909	17920	1
19468	23462	1
14970	22448	1
1563	14396	1
19566	2916	1
13935	229	1
16126	10055	2
28487	30421	2
21975	22934	1
9547	19280	2
24210	8383	1
21687	22033	1
30304	8383	1
29165	28570	1
16843	17542	1
10783	1617	1
15044	13210	2
17417	13995	1
11484	6707	1
19505	23842	3
20491	15870	1
15895	17542	1
4030	19899	1
25215	7369	1
18251	9804	1
10522	8862	1
18178	12252	1
11270	28014	1
10785	19899	1
18909	21321	1
19293	17146	1
21851	8412	1
6216	24343	1
1363	21321	1
17752	1210	2
5485	20469	1
28568	6601	1
2261	12314	1
21242	9389	1
3961	226	1
1899	6601	1
25242	20469	1
24585	15787	1
21321	24288	1
23723	20469	4
183	7978	1
30746	15787	1
24763	17986	1
16842	11642	1
25633	7097	4
5103	3380	2
26838	19532	1
18371	8555	1
10572	14396	1
16603	4383	1
8203	4501	1
13889	10055	2
24371	229	1
28167	28508	1
14221	20728	1
22132	1949	2
941	21551	1
17508	7391	1
2409	229	1
29478	24288	1
23847	10055	1
25253	3723	1
810	23160	2
19630	8412	1
12213	3354	2
19471	3723	1
24062	7368	1
17347	6544	1
25001	20469	1
7968	17136	1
15651	1699	1
7081	28823	1
16274	14440	1
14569	7369	1
2866	20469	1
7141	15870	1
6574	4501	1
14631	26024	1
17586	23154	1
10159	2767	1
12089	10055	2
28980	14087	1
17873	15870	1
17585	7369	1
25579	28943	1
29281	14396	1
3279	1580	1
7911	28238	1
13094	19060	1
1545	7019	1
2410	10055	1
22079	23160	1
29805	19475	1
14261	3524	1
26967	226	1
11030	2431	1
30732	7978	1
15260	10055	2
19764	7963	1
25721	957	2
28051	23842	1
4297	12034	1
26559	20028	1
8062	2231	1
5785	3520	4
12304	17146	1
22756	24317	1
12450	21029	1
22133	22806	3
11687	3752	1
24066	17293	1
14929	1700	2
1742	3723	1
6765	7821	1
30577	2231	1
18520	26833	1
9995	28349	1
8508	13880	1
1428	12228	2
14204	21988	1
9941	25362	1
10859	25683	2
28887	4383	1
12386	229	1
2310	10055	14
20954	226	1
3398	20469	1
24975	15787	1
20995	14909	1
13296	25683	1
16171	27916	1
2113	25362	1
7157	2231	2
3766	10055	5
11169	4007	1
14462	22448	1
2371	14396	2
28908	3723	1
3939	24288	2
19430	5642	1
2530	4383	2
12095	6082	6
2151	18250	1
27793	20469	1
26773	27916	3
23698	17959	1
12663	2297	1
1996	20469	1
18044	17001	1
10784	12411	1
1726	4007	1
24732	24288	1
27252	13995	1
26935	9804	1
16898	9207	1
12173	4619	1
27283	12974	1
3725	22703	2
2043	2231	3
9695	24382	1
8218	29204	1
1661	27897	1
17661	963	1
23791	2231	1
26883	2329	2
29384	16399	1
21600	5047	1
15484	1580	1
8431	22703	1
23139	14185	1
10003	4007	2
3468	1483	1
25245	14396	1
15244	6177	1
6359	20469	1
16569	28129	1
28352	9692	1
12402	5367	1
23445	758	1
9860	19282	1
17591	7179	3
2812	22764	1
8101	25396	1
13410	12301	1
18627	12818	1
18622	19960	1
29852	24958	1
3699	25786	1
26542	226	1
8101	21066	1
4012	22970	1
3529	226	2
24233	15787	1
18921	25107	1
16263	23160	1
27629	1580	1
17336	2297	1
22344	18092	1
12176	9083	2
1501	18809	1
29550	22703	4
15610	22806	1
13743	19997	1
4585	14396	1
14085	21321	1
2568	17937	1
16641	7677	1
11794	25362	1
21068	19874	1
7079	15787	1
22461	229	1
27889	4317	1
22821	26177	1
21348	8164	1
27852	20596	1
28305	20396	1
14723	25683	1
14629	17986	1
14427	14396	1
12727	12983	1
5855	15076	1
27958	17542	4
6611	9207	1
4004	8412	1
20818	16263	2
20332	18439	2
2395	14909	1
3656	1746	1
26077	9083	2
29457	28077	6
3917	20469	1
17396	16481	1
1898	14396	1
26614	13130	1
24105	17542	2
10155	15396	7
14040	14396	2
16206	12301	1
15326	10055	1
21544	14396	1
12699	20469	2
26990	2431	1
13020	23773	1
26707	11684	1
5221	8164	1
22210	7437	1
17528	14396	1
20545	24566	2
14617	14694	2
11137	3723	1
30595	12676	1
17911	11191	1
28845	14191	1
6812	17190	1
810	14363	1
6027	1807	1
10156	21321	1
21131	5871	1
5298	11020	1
12673	3723	1
7525	15870	1
6157	1017	1
21054	16163	1
15396	27783	1
2929	8412	5
28754	24958	1
17899	1802	1
7627	13841	2
17149	13904	1
5839	20469	1
12487	17091	1
7686	17542	1
2719	15870	1
1179	2431	1
8201	22703	1
29786	15791	1
29009	2297	1
9122	28014	1
21322	5642	1
25259	4054	1
28036	8412	1
12540	12242	1
1912	12676	1
16836	6082	2
23952	13210	1
17286	9513	1
14951	17937	1
8101	21080	1
16938	226	1
6909	4317	2
6375	10055	3
13159	11191	1
9494	28943	1
28929	4317	2
23371	13841	1
28692	16143	1
26993	12367	1
12073	8845	2
4577	11642	1
4909	15787	1
26698	20469	1
8600	18217	1
1593	13248	3
16747	16982	1
13378	25362	1
9309	2322	1
1993	16217	1
6170	9692	1
7895	24446	1
17387	10446	1
2573	7624	1
4332	25887	1
8101	8481	1
15810	22259	1
18539	2369	2
718	8061	1
12261	10055	1
1953	13841	2
5910	26152	4
12271	8383	1
12789	7560	1
8932	20469	1
2592	13995	1
17413	8164	1
13589	25887	1
25948	25786	1
23804	20710	1
6986	9804	1
21579	14943	3
22223	9304	1
30472	4317	2
2112	28630	1
20400	19740	2
20199	7675	2
13303	14396	4
16658	10055	1
15284	25887	1
7327	4317	7
8565	10055	2
18341	20028	1
17057	3723	1
10435	10055	1
2535	9389	1
5381	10932	1
1567	25362	1
15427	229	1
29870	16574	1
11932	8383	1
6042	16263	2
1762	2527	1
14970	7391	1
22223	17986	1
27753	20469	1
3084	14396	4
7170	24288	1
9865	4496	1
28912	29761	1
5306	28169	1
2985	6724	2
12843	16263	7
21352	20469	1
11951	22806	1
23810	28823	1
2742	20469	1
14678	9389	1
5197	28290	2
10762	14909	1
8101	14943	2
19828	24958	1
3064	22703	1
10535	17649	2
19115	16911	1
25393	9568	1
27268	20469	17
11309	20728	1
25825	16481	2
7960	2431	1
953	3505	1
27499	19280	3
29429	4317	6
18289	28943	1
15725	7019	1
2537	19899	1
15330	19598	1
8101	13248	1
11827	15076	1
1007	5036	1
16391	8383	1
7131	2297	2
4993	4317	1
3284	4317	1
6958	8412	1
14744	15393	1
11353	10055	5
625	21321	1
6739	20469	2
3266	4317	4
27713	17542	1
20998	20469	1
28860	25786	1
22710	6082	1
12450	4382	1
25936	6932	1
20171	14894	1
23437	4578	1
2798	25786	1
23759	27216	1
25789	25402	1
8869	8412	1
9973	18716	1
15995	21925	2
4313	3824	1
3254	2231	2
22758	22806	1
27374	11572	1
22215	21786	1
3022	24958	1
13604	29204	1
11922	19539	1
10117	3723	1
10102	5646	1
5882	7978	1
23688	1165	1
6716	14650	1
25364	25674	1
30473	14185	1
1710	10246	1
6705	12818	1
20120	435	1
434	7722	1
13322	15495	1
21361	13904	1
30086	10948	1
19673	10055	1
21604	23519	1
7774	4501	3
1687	19023	1
2796	20469	1
14585	23842	1
4665	20469	2
28482	20469	1
24663	13904	1
27093	29001	1
27946	3723	1
21367	7369	1
28700	29503	1
19001	4142	2
20053	4317	1
2660	8213	1
4719	24288	2
13212	16957	1
4803	2527	1
2518	3401	1
3886	10055	1
17158	5636	1
8327	10055	1
1645	11572	1
19031	12077	1
2765	17959	1
9233	11797	1
711	3524	1
1870	4578	1
17217	10055	1
3691	15870	2
19166	5871	2
23521	29204	1
12166	15870	1
944	10446	1
20871	13995	1
30621	6601	1
3462	19740	1
20875	28290	1
10753	14087	1
16795	21988	2
15533	4668	1
4569	6082	2
29999	10055	1
23584	28290	1
28742	11776	1
22536	1580	1
19533	16814	1
8348	25402	1
14505	21321	1
20861	24746	2
26210	2527	1
23428	1949	1
7474	16590	1
7740	3723	3
14791	1249	1
5992	13212	1
9700	15787	1
14352	23842	1
16630	4007	1
15082	14396	1
5114	20469	1
18664	3723	1
9746	14087	1
9159	23907	5
22642	8399	3
19059	11020	1
20705	20108	1
18744	15550	1
986	14909	1
12467	14396	1
17531	3723	2
23968	21925	1
26183	226	1
13144	22934	2
4590	2297	1
27055	10055	2
20727	4007	9
22860	25786	1
4108	1580	1
13590	24287	1
7295	10055	10
5351	5231	1
643	13210	1
21737	77	1
15533	24288	1
8633	14396	1
25690	214	1
29905	20968	2
6140	23773	1
25379	20469	1
21023	24288	3
23865	20469	1
10873	9568	1
7318	12015	2
18580	30025	1
22460	22703	1
4612	22934	1
17045	15787	1
6436	3505	1
15456	10127	1
20994	20469	1
22690	2527	1
12413	2297	1
8257	27781	2
10156	29229	1
248	20469	1
5247	20469	1
14280	4317	1
13213	5636	1
14666	8164	1
20605	9480	1
21179	29204	2
25912	7369	2
21918	3505	1
30499	28943	1
12978	9692	1
10767	7369	1
2066	25683	1
22607	9170	2
22370	17689	1
28670	10055	2
4804	30025	1
28297	9692	1
21093	1580	1
12240	8158	1
13435	5642	1
5424	17542	1
29526	229	1
15330	30271	1
25937	7019	1
5027	22455	1
21414	27916	1
13369	6352	1
5291	23124	1
3898	14118	1
26442	18250	1
10302	15787	1
25941	23451	1
14976	3835	1
11375	7097	1
6404	16657	1
7349	1802	1
18795	21531	1
12111	12676	1
2495	8164	1
24344	21321	1
29072	27897	1
18225	23842	3
10455	20469	1
13995	10055	4
27878	20469	1
11104	21925	1
26099	5642	1
11794	28823	2
17058	30398	1
25900	3723	1
16851	16590	1
1499	10055	2
1230	20469	1
18091	11123	1
12471	20469	1
25106	13904	1
22187	7391	1
16617	3723	1
25238	28208	4
23414	25786	1
3000	3505	1
21920	16814	1
18990	10055	1
24078	27105	1
18297	12818	1
13655	28643	1
23574	23891	1
20738	20101	1
20151	4317	1
15113	5642	1
15708	8164	1
10106	24288	1
10597	7437	1
26731	14396	1
9784	16982	1
6202	10055	1
23882	10055	8
19632	314	1
10489	6007	1
13835	20469	2
25776	2916	1
5059	30404	1
770	5642	1
29309	26833	1
26305	27400	1
17695	1399	3
27598	11020	2
25694	1562	1
23771	16263	1
18611	8399	1
24847	21627	1
24754	20469	1
1917	28604	1
5956	14168	1
30232	9389	1
19976	23891	1
21916	12781	1
2599	2527	1
14155	18747	1
23186	28823	1
10071	10055	1
3401	21515	1
29007	17649	1
6562	1397	1
3975	25786	2
27562	6202	1
2933	19280	1
2868	2297	1
12922	8383	1
7347	1165	1
16319	10055	7
21345	23842	1
2212	10866	2
2318	17986	1
8281	8383	1
536	13841	1
18426	17986	2
29125	28714	1
22873	6544	1
5649	10783	1
3986	3723	1
13351	2297	1
30588	16535	1
9772	5642	1
1158	16814	2
3998	8383	1
16263	14440	1
9893	25844	1
8301	23451	2
21072	17542	2
10040	8412	1
3728	17986	1
1441	3523	1
7740	13210	1
22536	24958	1
17199	8383	4
18630	20469	1
13226	7391	1
30066	8412	1
4291	2369	1
29119	8399	1
24483	2527	1
1029	10055	1
10903	27783	1
23274	14396	2
29643	229	1
1366	27916	1
28639	22448	2
12214	23160	1
27495	19899	1
30364	2297	1
4700	20509	1
8056	3723	1
23623	11054	1
5008	24596	1
5085	3973	1
23655	11177	8
10093	16559	1
13054	29761	1
10977	27781	1
15438	4317	1
6725	23842	2
23166	24051	1
13569	28823	1
7360	21988	1
27971	20113	1
14281	17542	1
4187	4317	1
5461	1802	1
25187	1617	2
21786	26439	1
407	14545	1
25920	10055	1
22775	4769	1
4328	10055	1
15478	17689	1
16875	15870	1
558	20469	1
17971	8399	1
21272	1617	1
29446	3505	1
10703	6724	1
19073	27781	1
3968	12818	1
21172	8412	1
24105	24512	1
28218	20469	1
22922	15870	3
13108	25362	1
27859	229	1
2609	19899	2
7147	4157	1
22331	18809	1
21588	2543	2
21508	14396	1
30677	17091	1
16263	16559	1
28965	10783	1
20398	450	1
4501	23010	1
16787	1483	4
19836	25362	1
19862	8383	1
26957	20469	1
27116	14396	2
4007	17001	1
810	30237	1
5967	10055	1
1010	8383	1
6583	27916	2
11730	17986	1
23479	10055	1
20418	23773	1
20228	19957	1
6843	3723	1
17333	8412	1
20193	25786	2
3014	10055	1
25066	4054	1
22534	25107	1
22771	30580	1
23387	10055	2
10028	20469	1
13356	13995	1
8843	21515	2
11838	25362	1
15765	6518	1
27483	12818	1
2518	24287	2
18567	22025	1
14370	28685	1
22159	19060	1
28645	26994	1
23684	11020	1
28153	9855	1
12584	20469	1
18489	29204	1
10011	8383	1
19505	12676	1
8306	4838	1
21482	24288	1
978	14087	1
10618	5642	1
28236	13740	2
18097	8391	1
13545	12252	1
18883	14396	1
7134	15787	1
6117	7369	1
11384	10127	1
4889	23842	1
27011	28256	1
13652	8412	1
19725	25683	4
18986	2297	1
6130	3943	1
14826	16429	1
19667	9083	1
2364	22806	1
8222	27928	1
26394	7940	1
21900	2527	1
10895	8383	1
4677	4007	2
6105	450	1
16440	20469	3
8262	20743	1
15052	14909	1
3832	18441	1
810	23271	1
21690	15076	1
14427	24436	1
6936	29204	1
1749	9083	1
1665	25786	1
3228	13425	1
4420	29796	1
20808	12015	1
20365	22806	1
9899	7385	1
23175	4217	1
5140	8383	1
2920	15870	1
4480	950	1
23559	15787	2
4034	19598	1
3386	28927	1
9735	27916	3
12379	23133	1
29100	14909	1
23625	14943	1
9582	6132	1
12561	9692	1
1741	5047	1
20896	3723	1
27970	22455	1
4636	17091	1
22426	8383	1
5972	30404	1
5033	14396	1
19641	2297	1
8685	8418	1
24975	8383	13
25589	15787	1
1134	12367	1
20955	28290	1
5878	6315	2
2280	1483	1
6757	14087	1
24681	28823	1
2892	11413	1
24597	11827	1
24671	17293	1
728	28959	1
14073	14396	1
15398	4762	1
4349	3600	1
17873	7369	1
1738	9207	1
3491	2649	1
19092	4317	1
28395	4383	1
26417	18137	2
6222	28959	1
27206	8383	3
17530	14943	1
1533	19184	1
14575	9773	1
20627	25786	2
20037	16579	1
810	2873	1
129	12411	2
20604	4317	1
21608	12228	1
18809	4081	1
29874	19115	2
5154	15787	1
15657	5778	1
12234	9302	2
13775	3723	7
859	8383	1
4469	1617	2
14189	29843	1
18383	29204	1
14979	9804	2
12502	2297	1
1796	10783	1
28645	12411	1
27116	20028	1
7018	11020	1
17297	15870	1
2789	1361	1
23326	16263	1
28774	19899	1
20713	17091	1
12965	450	2
14100	19773	1
14182	10055	5
2582	12034	1
12092	23907	1
1382	16831	1
61	16982	3
8459	14396	1
7179	10055	3
11907	17542	1
22296	4501	1
8775	4007	2
30349	13995	1
1918	13995	1
10983	17293	1
5737	2654	1
17046	5047	1
26603	2297	2
29885	3520	1
14194	4317	1
30110	8862	1
21858	4317	1
29629	20469	1
11428	17146	1
28200	450	1
89	17649	2
29071	229	1
3187	25683	1
28799	2916	1
22931	29761	1
14473	26152	2
13879	14189	1
5354	17542	1
14326	10783	1
6493	29260	1
28772	416	1
19803	14396	1
28235	10055	1
6072	2527	1
15154	25786	1
7202	15870	1
25253	8399	1
